Sensor4_mean,Sensor4_std,Sensor4_min,Sensor4_max,Sensor5_mean,Sensor5_std,Sensor5_min,Sensor5_max,Sensor8_mean,Sensor8_std,Sensor8_min,Sensor8_max,Sensor9_mean,Sensor9_std,Sensor9_min,Sensor9_max,Label
78.9,0.8755950357709131,78.0,80.0,122.7,1.0593499054713802,121.0,124.0,83.4,4.168666186896928,77.0,88.0,45.3,7.134423592694787,40.0,65.0,tiger
80.1,1.1972189997378646,78.0,82.0,122.9,0.9944289260117533,121.0,124.0,81.3,5.6184220797895446,77.0,95.0,44.1,5.626327003965869,37.0,55.0,tiger
80.8,1.0327955589886444,79.0,82.0,120.9,3.665151201974256,112.0,124.0,86.6,6.752777206453653,77.0,95.0,44.6,5.295700562196133,37.0,55.0,tiger
80.4,1.0749676997731399,79.0,82.0,116.2,4.211096452627668,112.0,122.0,89.0,4.163331998932265,80.0,93.0,41.4,2.5473297566057065,37.0,44.0,tiger
80.3,0.9486832980505138,79.0,82.0,113.5,0.7071067811865476,113.0,115.0,89.7,5.812821078348179,80.0,97.0,40.4,1.8378731669453632,37.0,42.0,tiger
79.5,1.2692955176439846,78.0,82.0,113.8,1.0327955589886444,112.0,115.0,94.3,4.47337804249888,83.0,99.0,42.1,0.9944289260117531,40.0,43.0,tiger
78.6,0.8432740427115678,77.0,80.0,115.9,2.2827858224351907,112.0,119.0,95.4,2.1186998109427604,92.0,99.0,42.9,0.5676462121975466,42.0,44.0,tiger
73.3,8.769264507357502,60.0,80.0,118.9,1.8529256146249726,116.0,122.0,97.2,4.825856285561029,93.0,105.0,40.7,4.029061098237818,33.0,44.0,tiger
63.6,8.181279443542637,58.0,79.0,120.1,1.5238839267549944,117.0,122.0,99.7,5.6774407379851475,92.0,106.0,38.9,5.065131346328104,33.0,44.0,tiger
59.7,0.9486832980505137,58.0,61.0,120.8,2.0976176963403033,118.0,126.0,96.5,6.637435917246626,88.0,106.0,38.1,4.306326095924976,33.0,44.0,tiger
59.6,1.07496769977314,58.0,61.0,121.2,2.3475755815545343,118.0,126.0,90.7,5.078276172963508,86.0,103.0,34.6,2.836272984824353,31.0,39.0,tiger
58.5,0.97182531580755,57.0,60.0,122.4,2.951459149490488,118.0,129.0,92.8,6.142746399887703,86.0,105.0,32.9,1.2866839377079187,31.0,35.0,tiger
58.4,1.07496769977314,57.0,61.0,126.6,6.149977416399366,121.0,142.0,95.9,4.0674862562084275,91.0,105.0,33.1,0.7378647873726218,32.0,34.0,tiger
59.1,1.1005049346146119,58.0,61.0,127.5,5.461989869391313,123.0,142.0,100.4,10.469001862641921,91.0,123.0,33.1,0.9944289260117533,32.0,35.0,tiger
58.8,1.0327955589886444,57.0,61.0,126.4,1.8378731669453627,123.0,130.0,116.1,13.219934442600943,94.0,134.0,33.4,0.9660917830792959,32.0,35.0,tiger
59.0,1.247219128924647,57.0,61.0,125.2,2.529822128134703,122.0,130.0,168.1,54.04206180785893,122.0,250.0,39.4,7.290785661062569,32.0,49.0,tiger
59.5,0.97182531580755,58.0,61.0,122.8,0.7888106377466154,122.0,124.0,202.3,39.20615031117213,131.0,250.0,43.7,6.412661087428699,35.0,53.0,tiger
58.6,1.07496769977314,57.0,60.0,120.9,1.728840330651992,118.0,123.0,146.1,55.77225514935222,96.0,216.0,38.8,6.124631508189788,34.0,53.0,tiger
58.6,1.0749676997731399,57.0,60.0,120.0,0.9428090415820634,118.0,121.0,97.2,2.4855135843076326,95.0,103.0,36.2,4.565571644870381,32.0,48.0,tiger
59.2,0.6324555320336758,58.0,60.0,120.7,0.6749485577105528,120.0,122.0,97.7,2.110818693198342,95.0,101.0,34.5,5.060742150229659,31.0,48.0,tiger
59.3,0.48304589153964794,59.0,60.0,120.4,0.8432740427115678,119.0,122.0,97.8,1.9888578520235063,95.0,101.0,34.1,3.142893217686178,30.0,39.0,tiger
59.4,0.8432740427115678,58.0,61.0,121.0,1.247219128924647,119.0,123.0,97.2,1.6865480854231356,95.0,100.0,37.3,2.9078437983419185,30.0,40.0,tiger
59.8,1.0327955589886444,58.0,61.0,121.8,0.6324555320336758,121.0,123.0,98.0,1.3333333333333333,96.0,100.0,37.1,4.724639903973871,28.0,41.0,tiger
60.3,0.9486832980505138,59.0,62.0,121.1,0.7378647873726218,120.0,122.0,98.2,1.0327955589886444,97.0,100.0,38.1,5.1305187088853135,28.0,42.0,tiger
60.5,0.97182531580755,59.0,62.0,121.1,1.3703203194062976,120.0,124.0,97.5,2.068278940998476,93.0,99.0,41.2,1.2292725943057181,39.0,43.0,tiger
60.5,0.8498365855987975,60.0,62.0,121.4,1.3498971154211057,120.0,124.0,93.9,3.381321240777535,90.0,99.0,40.7,2.4517567397911053,35.0,43.0,tiger
60.8,1.0327955589886444,60.0,63.0,120.8,0.7888106377466154,120.0,122.0,90.9,0.8755950357709131,90.0,92.0,40.3,2.2632326929023936,35.0,42.0,tiger
60.6,0.966091783079296,60.0,63.0,119.8,1.0327955589886444,118.0,121.0,91.2,1.4757295747452435,89.0,93.0,37.7,4.643992535164831,30.0,42.0,tiger
59.6,0.5163977794943222,59.0,60.0,120.4,2.3664319132398464,118.0,125.0,90.8,1.8135294011647258,88.0,93.0,37.8,5.411920998027307,30.0,44.0,tiger
59.3,0.8232726023485645,58.0,61.0,123.0,2.4037008503093262,119.0,125.0,89.6,2.0110804171997807,86.0,93.0,41.8,2.8982753492378883,34.0,44.0,tiger
59.3,1.1595018087284057,58.0,61.0,126.0,2.160246899469287,124.0,129.0,90.2,4.022160834399561,85.0,97.0,37.6,5.211099265563415,31.0,44.0,tiger
59.6,1.0749676997731399,58.0,61.0,128.6,1.7126976771553502,125.0,130.0,93.8,4.638007234913623,85.0,98.0,34.1,2.1832697191750423,31.0,39.0,tiger
62.8,4.685675570881488,59.0,72.0,137.6,13.192590513028305,128.0,158.0,88.1,15.117686477912038,64.0,100.0,40.5,7.261006970263988,34.0,52.0,tiger
70.2,6.106462878695726,60.0,76.0,149.2,10.860734577161692,128.0,158.0,95.9,34.783297396563455,64.0,182.0,50.2,7.208020224413605,38.0,61.0,tiger
73.7,1.70293863659264,71.0,76.0,153.7,2.1628170930011112,152.0,158.0,101.3,30.144282671474834,73.0,182.0,61.7,9.911273043021938,52.0,77.0,tiger
72.8,1.4757295747452437,71.0,76.0,152.6,2.913569784454954,149.0,158.0,94.2,5.11642236115997,83.0,99.0,68.4,8.474799243771042,58.0,78.0,tiger
73.7,1.7029386365926402,72.0,76.0,151.7,3.1287200080686173,148.0,157.0,97.5,2.9533408577782247,93.0,103.0,65.8,6.321040701937899,60.0,78.0,tiger
74.2,1.1352924243950933,72.0,76.0,152.9,2.8460498941515415,148.0,157.0,103.8,7.9833159359587755,93.0,114.0,62.6,1.429840705968481,60.0,65.0,tiger
73.9,0.7378647873726218,73.0,75.0,151.6,2.0110804171997807,149.0,154.0,108.9,2.8848262031225076,106.0,114.0,60.0,2.449489742783178,56.0,63.0,tiger
72.7,1.4944341180973264,70.0,75.0,150.1,1.5238839267549946,148.0,152.0,108.4,2.2705848487901865,106.0,112.0,56.9,2.5144029554194813,54.0,61.0,tiger
71.7,1.1595018087284057,70.0,74.0,149.2,1.3984117975602022,148.0,152.0,110.4,2.1186998109427604,107.0,113.0,54.7,1.9465068427541912,53.0,60.0,tiger
72.7,1.3374935098492586,71.0,74.0,148.2,1.0327955589886446,147.0,150.0,113.4,9.489175119284312,107.0,140.0,53.2,1.3165611772087666,50.0,54.0,tiger
73.9,1.911950719959998,72.0,79.0,148.6,1.646545204697129,147.0,152.0,115.8,15.817009128712602,103.0,150.0,53.2,4.157990967870047,47.0,60.0,tiger
74.6,2.4585451886114362,72.0,79.0,149.8,2.8982753492378874,147.0,157.0,111.0,14.552586635295382,96.0,150.0,52.2,4.8488257455915145,47.0,60.0,tiger
73.8,2.250925735484551,71.0,78.0,151.1,2.7264140062238043,147.0,157.0,101.6,6.432556084308771,94.0,111.0,47.7,4.110960958218893,43.0,54.0,tiger
73.3,1.567021236472421,71.0,75.0,150.6,1.646545204697129,148.0,153.0,101.0,4.714045207910317,94.0,110.0,44.0,1.8257418583505538,43.0,49.0,tiger
74.6,1.1737877907772671,72.0,76.0,149.1,1.1005049346146119,148.0,151.0,103.5,7.291547618075786,91.0,112.0,44.9,2.378141197564929,43.0,50.0,tiger
73.5,2.3213980461973533,69.0,76.0,149.3,1.1595018087284057,148.0,152.0,105.4,31.252377687323424,69.0,187.0,46.9,2.3309511649396115,44.0,50.0,tiger
71.9,1.7919573407620815,69.0,75.0,149.1,2.378141197564929,143.0,152.0,104.9,36.81319207989319,69.0,187.0,44.6,3.470510689285432,40.0,50.0,tiger
72.0,1.4142135623730951,70.0,74.0,149.4,2.3664319132398464,143.0,151.0,109.1,29.148851702177833,69.0,148.0,40.5,2.41522945769824,37.0,45.0,tiger
75.3,3.713339317768966,71.0,80.0,148.8,2.14993539954628,144.0,151.0,130.9,23.997453568613857,79.0,148.0,38.2,2.0976176963403033,35.0,42.0,tiger
78.1,1.2866839377079187,76.0,80.0,146.9,1.4491376746189437,144.0,149.0,143.6,3.806427312965386,136.0,148.0,38.4,2.0110804171997807,35.0,41.0,tiger
77.8,1.0327955589886444,76.0,79.0,146.3,0.9486832980505138,145.0,148.0,137.9,5.858517066820086,130.0,147.0,39.4,1.0749676997731399,37.0,41.0,tiger
78.6,1.429840705968481,77.0,81.0,145.3,1.0593499054713804,144.0,147.0,133.2,3.190262963734773,126.0,137.0,39.2,0.6324555320336759,38.0,40.0,tiger
79.3,1.5670212364724214,78.0,82.0,145.9,1.5951314818673863,144.0,149.0,124.0,11.14550233153366,109.0,137.0,39.3,0.6749485577105528,38.0,40.0,tiger
80.0,1.4142135623730951,78.0,82.0,146.9,1.1005049346146119,145.0,149.0,115.3,11.537860383200268,103.0,139.0,39.9,0.7378647873726218,39.0,41.0,tiger
79.4,1.5055453054181618,77.0,82.0,146.4,1.0749676997731399,145.0,148.0,128.5,17.141567411801446,103.0,144.0,40.1,0.7378647873726218,39.0,41.0,tiger
73.2,7.554248252914824,62.0,79.0,133.3,20.039128390892323,102.0,148.0,115.4,51.088594073867846,35.0,160.0,49.2,16.239868636578727,38.0,78.0,tiger
65.4,6.168017869984203,62.0,78.0,111.2,17.637082147188256,100.0,145.0,69.4,48.07679042716743,35.0,160.0,66.4,17.32820436937038,38.0,81.0,tiger
62.6,1.8973665961010275,59.0,66.0,103.4,2.2705848487901865,100.0,108.0,51.1,6.081849134012523,45.0,65.0,68.8,11.20317415338667,50.0,81.0,tiger
61.2,2.7406406388125952,58.0,66.0,104.8,1.8737959096740264,103.0,108.0,55.1,8.047774019358812,47.0,67.0,56.3,9.741663102366042,41.0,70.0,tiger
58.8,1.9888578520235063,56.0,63.0,104.8,1.7511900715418263,102.0,107.0,55.1,6.573515886579351,49.0,67.0,59.5,13.769935043823232,41.0,81.0,tiger
58.3,2.1108186931983415,56.0,62.0,108.1,10.785278031753387,99.0,129.0,56.5,14.315880847661608,41.0,95.0,60.8,17.64338088034402,31.0,81.0,tiger
57.6,2.366431913239846,55.0,62.0,119.3,13.174470261329928,99.0,130.0,54.9,16.60956886188735,39.0,95.0,55.8,14.32014897501652,31.0,77.0,tiger
55.7,1.4181364924121764,53.0,58.0,127.0,1.9436506316151,125.0,130.0,50.1,8.033955715862794,39.0,65.0,64.4,12.553883861180173,42.0,77.0,tiger
54.8,1.4757295747452437,53.0,57.0,125.2,2.780887148615228,122.0,130.0,47.8,5.329165037789691,37.0,57.0,70.5,11.86263976618283,42.0,77.0,tiger
54.1,1.3703203194062976,53.0,57.0,124.7,2.2135943621178655,122.0,128.0,54.4,11.758684733704984,37.0,72.0,55.7,18.02498266295976,38.0,77.0,tiger
53.9,0.9944289260117533,53.0,56.0,125.7,1.3374935098492586,123.0,128.0,65.6,8.643558937793571,50.0,74.0,39.3,1.567021236472421,36.0,41.0,tiger
56.0,2.211083193570267,53.0,59.0,127.8,3.0477678535099892,123.0,133.0,73.0,17.113996870657914,50.0,114.0,46.1,14.402546071210233,31.0,70.0,tiger
58.9,2.183269719175042,56.0,63.0,128.3,2.668749186833079,124.0,133.0,84.2,23.752426776600696,54.0,124.0,51.8,15.633297796690243,31.0,70.0,tiger
59.0,1.9436506316151,57.0,63.0,126.0,1.9436506316151,123.0,128.0,92.9,20.856387244412414,60.0,124.0,50.4,11.548929724341464,34.0,67.0,tiger
57.4,0.8432740427115679,56.0,58.0,126.3,2.213594362117866,123.0,130.0,81.4,23.1766165683336,39.0,112.0,42.3,10.781156400559883,32.0,59.0,tiger
56.6,0.6992058987801011,56.0,58.0,127.7,1.766981104093143,125.0,131.0,65.5,13.898441159592922,39.0,96.0,34.0,1.699673171197595,32.0,37.0,tiger
56.5,0.7071067811865476,56.0,58.0,128.5,1.7795130420052185,127.0,131.0,71.7,15.52095357895255,55.0,100.0,40.7,8.273787255879594,33.0,53.0,tiger
56.1,0.9944289260117531,54.0,58.0,128.3,2.0027758514399734,126.0,131.0,102.0,27.49949494485712,55.0,126.0,48.7,4.083843505544475,38.0,53.0,tiger
55.7,1.0593499054713802,54.0,57.0,127.8,1.9321835661585915,126.0,130.0,124.1,1.9692073983655907,119.0,126.0,49.9,0.9944289260117533,48.0,51.0,tiger
55.5,1.1785113019775793,54.0,57.0,127.1,2.2827858224351907,124.0,130.0,118.5,16.64832323889306,81.0,144.0,49.2,1.8135294011647258,45.0,51.0,tiger
56.0,1.4907119849998598,54.0,59.0,127.1,2.0248456731316584,124.0,129.0,86.1,35.56980617196432,37.0,144.0,43.9,6.314885412877876,33.0,51.0,tiger
57.1,2.378141197564929,53.0,60.0,129.2,2.1499353995462798,126.0,132.0,48.0,17.76388345929897,29.0,83.0,35.3,6.8321137122985425,22.0,44.0,tiger
58.1,4.012480529547776,53.0,64.0,130.3,1.4181364924121764,128.0,132.0,31.6,7.183313998427188,24.0,44.0,33.1,4.863697724525605,22.0,41.0,tiger
59.7,3.9735234853828274,53.0,65.0,129.4,2.3190036174568114,124.0,133.0,26.0,1.0540925533894598,24.0,27.0,31.9,4.794672969962487,23.0,41.0,tiger
60.6,2.412928142780514,57.0,65.0,126.4,3.596294389136314,122.0,133.0,26.5,1.0801234497346435,25.0,28.0,27.5,4.377975178854566,21.0,33.0,tiger
62.8,3.3928028399998595,59.0,68.0,128.6,5.232377832092955,122.0,136.0,29.3,3.7133393177689658,25.0,37.0,26.1,3.956710193526379,21.0,33.0,tiger
66.2,2.699794230842212,61.0,69.0,131.1,3.414023367751831,126.0,136.0,31.8,2.936362072739365,28.0,37.0,26.8,4.184627953726724,23.0,34.0,tiger
65.6,2.836272984824353,61.0,69.0,130.1,2.514402955419481,126.0,133.0,30.0,2.581988897471611,27.0,34.0,30.1,4.581363212940978,23.0,34.0,tiger
61.6,3.1692971530679235,57.0,67.0,130.7,1.1595018087284057,129.0,132.0,27.4,1.2649110640673518,26.0,30.0,32.9,1.1972189997378646,31.0,34.0,tiger
