Sensor4_mean,Sensor4_std,Sensor4_min,Sensor4_max,Sensor5_mean,Sensor5_std,Sensor5_min,Sensor5_max,Sensor8_mean,Sensor8_std,Sensor8_min,Sensor8_max,Sensor9_mean,Sensor9_std,Sensor9_min,Sensor9_max,Label
66.3,1.3374935098492586,65.0,69.0,199.6,37.55943438220431,178.0,300.0,453.5,2.9533408577782247,450.0,459.0,98.3,0.8232726023485645,97.0,100.0,paper
67.9,1.9692073983655904,66.0,72.0,284.4,77.13941203359596,180.0,381.0,453.2,9.223159256278006,448.0,479.0,96.8,4.184627953726724,85.0,99.0,paper
69.9,2.183269719175042,66.0,72.0,359.0,17.56258649642599,330.0,381.0,489.0,40.01666319589045,448.0,551.0,90.0,7.3484692283495345,83.0,99.0,paper
70.9,0.8755950357709131,70.0,72.0,351.9,21.215560327269227,309.0,373.0,543.7,41.50247649906636,502.0,649.0,88.9,5.445691467165171,83.0,97.0,paper
72.9,3.107338983045711,70.0,79.0,298.3,42.88498830852379,238.0,355.0,504.1,106.8700664878202,346.0,649.0,96.1,3.4464152068167553,90.0,99.0,paper
73.6,2.6331223544175333,71.0,79.0,243.7,22.26631736252964,218.0,284.0,391.9,102.35607781986701,290.0,640.0,98.6,0.5163977794943222,98.0,99.0,paper
71.3,1.1595018087284057,70.0,74.0,221.6,6.535373831014652,216.0,234.0,358.4,40.409569823660995,290.0,418.0,98.0,0.9428090415820634,96.0,99.0,paper
70.8,0.9189365834726815,69.0,72.0,219.0,4.268749491621899,215.0,226.0,378.7,32.88380215918537,327.0,452.0,96.9,1.1005049346146119,95.0,98.0,paper
71.0,1.1547005383792515,69.0,72.0,228.4,10.844353369380768,215.0,249.0,403.6,42.42954945161057,327.0,452.0,95.4,2.1186998109427604,90.0,98.0,paper
70.8,1.0327955589886444,69.0,72.0,216.9,31.578649608732658,149.0,249.0,477.8,63.93364615842828,392.0,582.0,94.5,2.8382310609877335,90.0,100.0,paper
70.8,0.7888106377466154,70.0,72.0,200.0,37.44329045369811,149.0,261.0,525.5,45.32659263611153,456.0,593.0,97.6,4.060651288757616,92.0,102.0,paper
70.3,1.0593499054713802,69.0,72.0,176.3,40.56010628958241,137.0,261.0,536.2,39.188433667771584,456.0,593.0,100.7,1.2516655570345725,98.0,102.0,paper
69.8,1.1352924243950933,68.0,71.0,154.4,14.523544103741804,137.0,178.0,563.2,27.482519696870753,526.0,626.0,99.2,1.8135294011647258,97.0,102.0,paper
70.8,1.3165611772087666,68.0,72.0,197.8,53.7872351647365,140.0,288.0,591.4,39.83912091845848,536.0,663.0,96.7,1.1595018087284057,95.0,98.0,paper
71.1,0.9944289260117533,69.0,72.0,265.2,44.88206768855464,185.0,323.0,583.8,41.81121593278265,536.0,663.0,97.3,2.1108186931983415,95.0,101.0,paper
69.6,1.5776212754932308,67.0,72.0,314.1,36.837330099898516,269.0,377.0,548.4,29.155521680197122,506.0,597.0,98.0,1.7638342073763937,95.0,101.0,paper
68.5,1.35400640077266,66.0,70.0,334.4,27.1547008412499,269.0,377.0,530.5,27.861761928811642,495.0,585.0,96.8,1.6865480854231356,94.0,99.0,paper
69.8,1.8737959096740264,66.0,72.0,340.8,10.570398920255249,324.0,358.0,525.2,23.474809193402756,494.0,562.0,97.3,1.766981104093143,94.0,99.0,paper
70.7,1.1595018087284057,69.0,72.0,348.7,5.926400443964466,342.0,358.0,548.3,35.38690906724312,494.0,619.0,98.1,0.9944289260117533,96.0,99.0,paper
69.9,0.9944289260117531,69.0,72.0,347.4,9.674709297958259,331.0,363.0,572.1,22.80082844498809,543.0,619.0,96.9,1.5238839267549946,95.0,99.0,paper
70.6,1.2649110640673518,69.0,73.0,331.3,18.22726894883963,309.0,363.0,540.5,38.86229249256634,493.0,587.0,97.2,1.6865480854231356,95.0,100.0,paper
71.9,0.9944289260117533,71.0,73.0,300.0,18.83849486792639,279.0,327.0,504.2,16.116244392951273,493.0,548.0,98.2,1.2292725943057183,96.0,100.0,paper
72.8,1.0327955589886444,71.0,74.0,278.1,6.919376979018976,268.0,288.0,495.6,6.345602151621756,487.0,509.0,97.6,1.1737877907772671,96.0,100.0,paper
73.6,0.699205898780101,73.0,75.0,273.0,4.0276819911981905,268.0,282.0,489.3,9.416887903005843,476.0,505.0,96.8,1.0327955589886444,95.0,98.0,paper
73.3,0.9486832980505138,72.0,75.0,272.5,0.97182531580755,271.0,274.0,483.8,13.264823992633884,463.0,505.0,96.3,1.1595018087284057,95.0,99.0,paper
72.3,0.9486832980505137,71.0,74.0,270.8,1.8737959096740262,268.0,273.0,475.2,14.436065946094871,454.0,500.0,97.1,1.911950719959998,95.0,100.0,paper
71.8,0.6324555320336758,71.0,73.0,268.5,1.509230856356236,266.0,271.0,478.4,13.43461532344298,454.0,495.0,97.3,1.7029386365926402,95.0,100.0,paper
71.8,0.6324555320336759,71.0,73.0,237.7,38.6926636744257,183.0,268.0,468.0,25.4296414970142,422.0,491.0,96.6,0.9660917830792959,95.0,98.0,paper
72.8,2.097617696340303,71.0,77.0,194.2,28.098240356134603,165.0,267.0,424.4,44.97703117518245,369.0,488.0,95.8,1.4757295747452437,94.0,98.0,paper
72.6,3.0258148581093915,68.0,77.0,175.7,13.792510044706631,162.0,202.0,378.0,40.0194397206602,342.0,485.0,95.7,2.0027758514399734,94.0,99.0,paper
67.3,4.877385456255113,62.0,76.0,168.5,9.513148795220223,162.0,195.0,381.5,27.749874874592777,342.0,419.0,98.2,2.6161889160464775,94.0,101.0,paper
63.2,0.9189365834726814,62.0,64.0,164.5,2.718251071716682,159.0,169.0,399.8,17.65597160547483,362.0,419.0,99.8,1.1352924243950933,97.0,101.0,paper
64.7,1.8885620632287057,62.0,68.0,163.2,1.8737959096740262,159.0,165.0,398.2,29.839571042493223,355.0,444.0,98.7,1.4181364924121764,97.0,101.0,paper
68.1,2.514402955419481,65.0,72.0,162.5,1.6499158227686108,160.0,165.0,408.8,27.005349264338147,355.0,444.0,96.5,1.7795130420052185,94.0,99.0,paper
69.0,1.699673171197595,67.0,72.0,164.4,3.438345855527367,160.0,170.0,388.6,30.547594922604883,344.0,431.0,95.8,1.3165611772087666,94.0,98.0,paper
67.4,0.8432740427115678,66.0,69.0,166.1,2.131770260709264,163.0,170.0,366.9,19.739694920528926,344.0,397.0,98.0,1.8257418583505538,95.0,100.0,paper
67.1,0.5676462121975467,66.0,68.0,163.5,1.90029237516523,161.0,167.0,387.1,23.014246795312584,348.0,410.0,99.6,0.6992058987801011,98.0,100.0,paper
68.0,0.816496580927726,67.0,69.0,162.2,1.0327955589886446,161.0,164.0,399.8,7.405703507732703,384.0,410.0,99.9,0.5676462121975467,99.0,101.0,paper
68.5,0.5270462766947299,68.0,69.0,162.8,1.3165611772087666,161.0,165.0,394.0,8.16496580927726,379.0,405.0,99.8,0.6324555320336758,99.0,101.0,paper
69.1,0.9944289260117531,68.0,71.0,164.4,1.646545204697129,162.0,167.0,380.2,13.480850616089972,363.0,398.0,99.4,0.8432740427115678,98.0,101.0,paper
69.7,0.8232726023485645,69.0,71.0,165.8,1.3984117975602022,163.0,167.0,370.0,4.320493798938574,363.0,378.0,99.0,0.816496580927726,98.0,101.0,paper
68.9,0.9944289260117531,68.0,71.0,168.9,3.0713731999438507,164.0,173.0,371.8,3.7653389990514503,367.0,378.0,99.2,0.6324555320336759,98.0,100.0,paper
68.5,0.97182531580755,67.0,70.0,171.5,1.0801234497346435,170.0,173.0,376.7,5.812821078348179,367.0,386.0,99.4,0.5163977794943222,99.0,100.0,paper
68.2,1.3165611772087666,66.0,70.0,170.6,1.429840705968481,168.0,173.0,380.6,2.547329756605707,377.0,386.0,98.9,0.5676462121975467,98.0,100.0,paper
67.9,2.2335820757001272,65.0,73.0,169.7,1.2516655570345725,168.0,171.0,379.5,3.13581462037113,375.0,385.0,98.7,0.4830458915396479,98.0,99.0,paper
68.1,2.183269719175042,65.0,73.0,169.2,1.3165611772087666,167.0,171.0,319.4,64.67903661757632,240.0,385.0,98.6,0.5163977794943222,98.0,99.0,paper
66.7,1.888562063228706,64.0,69.0,168.6,1.0749676997731399,167.0,170.0,238.2,31.097695520193557,202.0,299.0,99.0,1.0540925533894598,98.0,101.0,paper
64.7,1.567021236472421,62.0,68.0,168.3,0.8232726023485646,167.0,169.0,213.8,19.543683264818725,184.0,246.0,99.7,1.0593499054713802,98.0,101.0,paper
63.3,1.1595018087284057,62.0,65.0,169.1,1.66332999331662,167.0,172.0,229.8,38.83526461578159,184.0,282.0,99.2,1.1352924243950933,98.0,101.0,paper
62.2,1.0327955589886444,60.0,63.0,169.6,1.7126976771553504,167.0,172.0,264.0,34.36406391695966,194.0,282.0,98.6,0.8432740427115678,98.0,100.0,paper
62.7,1.3374935098492586,60.0,64.0,170.1,1.6633299933166197,167.0,173.0,278.1,2.2335820757001272,274.0,281.0,98.5,0.7071067811865476,98.0,100.0,paper
63.5,0.5270462766947299,63.0,64.0,171.2,1.0327955589886446,170.0,173.0,274.7,2.4060109910158114,271.0,278.0,98.1,0.5676462121975467,97.0,99.0,paper
66.5,6.670832032063167,63.0,81.0,177.3,13.317073418902684,169.0,203.0,351.0,181.58132552048897,216.0,750.0,98.9,1.7919573407620815,97.0,103.0,paper
75.3,8.525126261691247,63.0,84.0,188.6,13.442883288607065,169.0,203.0,508.0,183.4750967055505,216.0,750.0,101.2,1.9888578520235067,98.0,104.0,paper
78.9,2.884826203122507,75.0,84.0,193.5,3.3416562759605704,190.0,202.0,574.8,31.46002754819731,536.0,639.0,102.7,1.0593499054713802,101.0,104.0,paper
73.9,3.634709219609061,68.0,78.0,193.4,1.2649110640673515,192.0,195.0,540.1,47.98483556754618,450.0,603.0,102.6,1.07496769977314,101.0,104.0,paper
71.8,2.2509257354845507,68.0,75.0,195.3,2.3118054512532935,192.0,200.0,545.9,56.812459509825445,450.0,642.0,101.1,2.2827858224351907,97.0,103.0,paper
72.5,1.2692955176439846,71.0,75.0,198.3,3.1989581637360205,194.0,204.0,554.7,37.33348214256057,518.0,642.0,98.4,2.503331114069145,96.0,102.0,paper
71.9,1.1005049346146119,70.0,74.0,201.7,3.368151487751767,195.0,207.0,545.9,24.99088722803663,505.0,580.0,98.2,1.7511900715418263,96.0,101.0,paper
70.4,1.429840705968481,68.0,72.0,201.8,2.4855135843076326,199.0,207.0,533.6,35.926468113510836,469.0,580.0,100.5,1.4337208778404378,98.0,102.0,paper
69.4,0.8432740427115678,68.0,71.0,199.4,1.2649110640673518,197.0,202.0,519.2,19.509541825020445,469.0,537.0,100.7,1.1595018087284057,99.0,102.0,paper
69.3,1.0593499054713802,67.0,71.0,199.9,1.6633299933166197,197.0,202.0,531.3,6.634087059355727,522.0,540.0,99.3,1.0593499054713802,98.0,101.0,paper
69.1,1.1972189997378644,67.0,71.0,201.8,1.6193277068654826,199.0,205.0,530.4,6.1499774163993655,519.0,540.0,98.4,0.5163977794943222,98.0,99.0,paper
69.3,0.9486832980505138,68.0,71.0,202.6,1.0749676997731397,201.0,205.0,519.1,10.071411685227316,496.0,533.0,98.4,0.5163977794943222,98.0,99.0,paper
69.5,0.7071067811865476,69.0,71.0,203.5,1.4337208778404378,202.0,206.0,511.8,6.321040701937899,496.0,518.0,98.7,0.6749485577105528,98.0,100.0,paper
69.3,0.8232726023485646,68.0,71.0,203.8,1.3984117975602022,202.0,206.0,509.3,7.36432843736164,496.0,518.0,99.3,0.8232726023485645,98.0,100.0,paper
69.4,0.9660917830792958,68.0,71.0,202.4,1.577621275493231,199.0,205.0,500.0,10.349449797506683,490.0,518.0,99.9,0.5676462121975467,99.0,101.0,paper
69.3,0.8232726023485645,68.0,71.0,200.9,1.5951314818673863,199.0,203.0,492.7,2.2135943621178655,489.0,496.0,100.4,0.6992058987801011,99.0,101.0,paper
69.3,0.8232726023485645,68.0,70.0,199.1,1.5951314818673863,197.0,202.0,482.5,34.830542152924735,384.0,503.0,100.3,0.6749485577105528,99.0,101.0,paper
69.1,1.3703203194062976,66.0,70.0,198.8,1.2292725943057183,197.0,201.0,423.2,62.251818358092066,354.0,503.0,100.1,0.5676462121975467,99.0,101.0,paper
68.5,1.2692955176439846,66.0,70.0,199.7,0.8232726023485646,199.0,201.0,364.8,14.65757293839756,346.0,388.0,100.1,0.7378647873726218,99.0,101.0,paper
68.7,0.9486832980505138,67.0,70.0,200.0,1.0540925533894598,198.0,201.0,359.4,8.113089560840692,346.0,370.0,99.7,0.9486832980505138,98.0,101.0,paper
69.9,1.2866839377079187,68.0,72.0,199.7,1.5670212364724212,197.0,202.0,370.9,13.771548771127943,352.0,392.0,99.9,0.8755950357709131,98.0,101.0,paper
70.3,0.9486832980505137,69.0,72.0,198.9,1.3703203194062974,197.0,202.0,381.5,11.335784048754634,352.0,392.0,100.1,0.5676462121975467,99.0,101.0,paper
69.6,0.6992058987801011,69.0,71.0,199.3,1.0593499054713804,198.0,201.0,384.1,12.041133206176605,365.0,404.0,100.4,0.6992058987801011,99.0,101.0,paper
69.4,0.8432740427115678,68.0,71.0,200.0,0.6666666666666666,199.0,201.0,369.8,18.99590599167211,348.0,404.0,100.6,0.5163977794943222,100.0,101.0,paper
69.7,0.9486832980505137,68.0,71.0,199.7,0.9486832980505139,198.0,201.0,353.8,5.65292451352002,346.0,361.0,100.5,0.5270462766947299,100.0,101.0,paper
69.2,1.6865480854231356,65.0,71.0,191.1,25.008665164964988,120.0,201.0,372.9,72.56177444847329,346.0,579.0,99.5,4.089281382128433,88.0,102.0,paper
65.7,3.198958163736021,62.0,70.0,156.7,36.1940756355389,120.0,200.0,514.1,146.87292315316515,347.0,672.0,90.5,9.419247433963195,79.0,102.0,paper
63.1,0.7378647873726218,62.0,64.0,130.4,2.5473297566057065,127.0,135.0,590.1,59.04884983356294,485.0,672.0,84.1,3.900142447541001,78.0,89.0,paper
63.4,0.6992058987801011,62.0,64.0,130.3,1.4944341180973264,128.0,133.0,505.6,48.76747550024162,455.0,567.0,84.4,3.306559138036599,78.0,89.0,paper
63.5,0.97182531580755,62.0,65.0,130.5,1.0801234497346435,129.0,132.0,462.4,33.29397676590901,423.0,544.0,83.1,1.5238839267549946,80.0,85.0,paper
63.3,0.9486832980505138,62.0,65.0,130.3,0.8232726023485646,129.0,132.0,478.4,39.772128711224674,423.0,544.0,83.4,1.7126976771553504,80.0,86.0,paper
63.5,0.5270462766947299,63.0,64.0,128.6,1.646545204697129,126.0,130.0,479.4,21.80315981177448,458.0,512.0,83.3,1.5670212364724212,81.0,86.0,paper
63.4,0.6992058987801011,62.0,64.0,127.2,0.7888106377466153,126.0,129.0,453.6,15.349267083479916,416.0,466.0,83.6,1.7763883459298968,81.0,87.0,paper
63.4,0.6992058987801011,62.0,64.0,126.7,0.6749485577105528,126.0,128.0,444.9,16.319381796570063,416.0,462.0,84.8,1.3984117975602022,82.0,87.0,paper
63.5,0.5270462766947299,63.0,64.0,125.5,0.97182531580755,124.0,127.0,466.8,26.94356241397109,419.0,502.0,85.5,1.4337208778404378,83.0,88.0,paper
63.2,0.9189365834726815,62.0,65.0,124.7,0.6749485577105528,124.0,126.0,473.1,19.370366829544324,443.0,502.0,84.7,2.2135943621178655,82.0,88.0,paper
63.1,0.9944289260117533,62.0,65.0,124.6,0.5163977794943222,124.0,125.0,451.5,9.300537618869138,434.0,461.0,85.2,2.2010098692292233,82.0,87.0,paper
62.5,0.8498365855987975,61.0,64.0,124.9,0.5676462121975467,124.0,126.0,433.9,15.444884086468386,410.0,452.0,86.3,1.2516655570345725,84.0,88.0,paper
62.0,0.4714045207910317,61.0,63.0,125.2,0.9189365834726815,124.0,127.0,418.9,7.880355321938217,410.0,435.0,84.3,3.529242915351047,78.0,88.0,paper
61.8,0.4216370213557839,61.0,62.0,125.7,1.1595018087284057,124.0,127.0,414.4,6.131883886702356,404.0,424.0,85.3,3.9735234853828274,78.0,88.0,paper
61.8,0.6324555320336759,61.0,63.0,125.7,0.9486832980505137,124.0,127.0,410.0,5.830951894845301,403.0,421.0,87.5,0.5270462766947299,87.0,88.0,paper
62.1,0.5676462121975466,61.0,63.0,124.4,1.2649110640673518,122.0,126.0,408.6,2.547329756605707,403.0,411.0,87.4,0.6992058987801011,87.0,89.0,paper
62.3,0.4830458915396479,62.0,63.0,123.3,0.8232726023485645,122.0,125.0,406.4,4.376706016578627,400.0,411.0,87.2,1.0327955589886444,85.0,89.0,paper
61.9,0.875595035770913,61.0,63.0,122.9,0.5676462121975467,122.0,124.0,401.8,3.7357135269658395,397.0,409.0,86.8,0.9189365834726814,85.0,88.0,paper
61.4,0.6992058987801011,61.0,63.0,123.2,0.7888106377466154,122.0,124.0,389.3,13.499382701936165,366.0,407.0,85.4,2.2211108331943574,82.0,88.0,paper
61.2,0.9189365834726815,59.0,62.0,123.1,0.8755950357709131,122.0,124.0,369.2,20.318573878214103,336.0,399.0,83.8,1.9888578520235063,82.0,87.0,paper
61.2,0.9189365834726814,59.0,62.0,122.3,1.0593499054713802,121.0,124.0,373.0,22.025238048909053,336.0,399.0,84.8,1.9321835661585918,82.0,87.0,paper
61.7,0.8232726023485646,61.0,63.0,122.1,0.9944289260117531,121.0,124.0,379.0,10.47748909700114,366.0,393.0,85.4,2.065591117977289,80.0,87.0,paper
